title_id,title_name_kr,title_name_en,title_url,title_image,views,likes,rating,rating_count,tags,genre,art_author,content_format,synopsis,pitch,creator_id,created_at,updated_at,story_author,comps,tagline,description,completed,chapters,perfect_for,tone,audience,rights
0a802807-d8f9-49ec-aaac-5d15bffd18e3,,The Noble Pirate,,,5000000,,,,[],ROMANCE,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Seodamyeon,My Fair Lady,One of the top webcomic titles in Japan (on the Piccoma platform),"From the high seas to high society.
When the infamous pirate Rosetta gets poisoned to death, she wakes up in the body of noble lady Leah. Now, to avoid a second death, Rosetta must play the part of a noble and... get engaged?! But to whom? Could it be to the strange admiral who has suddenly come chasing after ""Rosetta""?",ONGOING,50,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
0c583fad-ddc7-4848-844a-77d76961a3cc,,May God Bless Your Demise,,,1000000,,,,[],ROMANCE,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,fiorenti,A grounded take on Beauty & the Beast,A memory-loss mystery with a romantic twist.,"Angie enjoys an idyllic life of reading and embroidering on Cullinan Island. But everything changes when she's selected as the companion to Kylek, the enigmatic heir of House Blackwell. As their bond grows, extraordinary events unfold, unraveling Cullinan Island's long-kept secret.",ONGOING,29,DRAMA SERIES,MYSTERIOUS,ADULTS 18-34,MANTA/RIDI
0dfc59ee-75aa-4182-a114-b5468c010c2c,,Season of Change,,,1000000,,,,[],DRAMA,AJS,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,AJS,This is Us,An unconventional romance,"Trying new things is never easy.
Ohran Lim is an ex-boxer who never managed to go pro. Now, she spends her days working at the local convenience store, wondering where it all went wrong. But after she meets young couple Woon and Baram, she slowly begins to change her outlook on life. ""I need to find what makes me happy.""",COMPLETED,41,DRAMA SERIES,ROM-COM,ADULTS 18-34,MANTA/RIDI
0f037c14-a2dd-4bae-ad0e-a1c6dd313123,,Lady Devil,,,20000000,,,,[],ROMANCE,FUKI Choco,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,B. Cenci,Maleficent,YouTube Trailer,"""Devil, I don't want to marry him.""
In hopes to escape a forced marriage, Giovinetta makes a wish to the devil to save her, but what she doesn't know are the consequences of her actions. Read the steamy story of a girl who just wants to be with the one man she is forbidden to love.",ONGOING,135,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
10208bed-9a2c-4733-8bc9-5a06597b3624,,"My Master, My Prince",,,1000000,,,,[],LGBTQ+,Khbiyong,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Khbiyong,Call Me By Your Name,A rich/poor love story,"Fate entangles a prince and his butler.
Beta commoner Jooin has been in love with his childhood friend Licht for half an eternity, but their status separates them as the Alpha is sure to be married to an Omega instead. However, fate brings the two together once again - now as prince and his butler. Can love truly conquer all?",ONGOING,20,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
14e2ca4a-b941-44f6-a3e6-e5f236d081d8,,Finding Camellia,,,20000000,,,,[],ROMANCE,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Jin Soye,As You Like It,"YouTube Trailer #1
YouTube Trailer #2
Finding Camellia novel available on the Manta app","Her life was nothing but lies.
Camellia was just 12 when she was taken away from her mother in the slums and forced to live as the son of an aristocratic family. But under the layers of secrets and lies, she never forgets. She continues to struggle to be her true self again, to reclaim the life of Camellia.",ONGOING,80,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
15c19448-1456-4f7f-a32c-8bf6f5b178a8,,The Script,,,1000000,,,,[],ROMANCE,Nina,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,"0netwozer0, Nina","Crouching Tiger, Hidden Dragon",Wuxia-infused romance fantasy,"Revenge 13 years in the making.
To reverse a curse put on her and her brother, Yeju has been searching for the shaman responsible for 13 long years. When the heir to the Tiger Clan, Heewu, sets Yeju up in order to steal her sword, the two realize that they have the same objective. But is this new man friend or foe?",ONGOING,73,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
15f56ccb-bf03-4087-a7bb-c22c4bbb6c64,,The Tale of the Frost Flower,,,1000000,,,,[],HISTORICAL,Nanlo,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Nanlo,A Knight's Tale,An imperial scandal and a shattered first love.,"Sabi is secretly in love with her childhood friend Yusu and wishes to marry him. But the day after her coming-of-age celebration, she finds herself embroiled in a scandalous rumor and suddenly engaged to the emperor's son. Will Sabi be able to clear her name and find her way back to her true love?",ONGOING,35,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
1708e882-6917-4e43-8721-280a13b10f90,,From Bread to Closets,,,1000000,,,,[],COMEDY,Raehyeon Kim,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,"Moonyeun Lee, Raehyeon Kim",Tidying Up with Marie Kondo,A fresh new take on the Odd Couple dynamic,"A minimalist meets a hoarder.
Jinsoo is a hoarder, Haeyoung a minimalist. But together, they make the perfect team! After meeting at a bakery as boss and employee, the two start visiting their customers' homes to help them organize their closets and rediscover themselves in the process.",COMPLETED,12,COMEDY SERIES,QUIRKY,ADULTS 18-34,MANTA/RIDI
1795bd99-b118-499d-b386-f05e42b3583d,,Sora's Eyes,,,1000000,,,,[],LGBTQ+,Summer,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Summer,The Grudge,"Contemporary supernatural horror, in which a young man must save the most important person to him from the Grudge of an ancient god","""Just stay alive, young master.""
Sora has descended from the mountains to guard the sickly Jungha. The two have a set of rules to guide them: One, Sora decides what is considered an emergency. Two, Jungha must listen to Sora in an emergency. Three, Jungha must not bully Sora. Will they be able to stick to them?",ONGOING,68,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
17d1b298-7d7e-43a2-a353-ce0ec28edf66,,Zodiac Hunters,,,1000000,,,,[],SUPERNATURAL,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Manta Comics,"Star VS. the Forces of Evil, Owl House, Bunnies can be badass too., Fated to be killed by demons at the age of 16, Kihyun’s only hope now lies in luring out fiends at the beck and call of Ronnie, the Hare God, who seeks to reclaim his powers after falling from heaven. The catch? Mr. Cranky Bunny seems more interested in hunting demons than keeping Kihyun alive!","Fun, zany supernatural action","COMPS
Star VS. the Forces of Evil, Owl House",ONGOING,20,,COMEDIC ACTION,KIDS/TEENS 8-14,MANTA/RIDI
19afde4d-1392-4fbe-998c-23fab6d9c958,,Under the Oak Tree,,,100000000,,,,[],ROMANCE,P,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,"Kim Suji, Namu, Seomal","Lord of the Rings, Game of Thrones","YouTube Trailer #1
YouTube Trailer #2","Love is a fairytale. Or is it?
Stuttering lady Maximilian is forced into a marriage with Sir Riftan, but he leaves on a campaign after their wedding night. 3 years later, he triumphantly returns, ready to cherish her. All fairytales end with a wedding and a happily-ever-after. Their love began with a wedding — this is no fairytale.",ONGOING,86,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
1a4f77dd-d593-47b2-a945-7e60c00c2238,,Flip Turn,,,5000000,,,,[],LGBTQ+,Sangeon Baek,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Sangeon Baek,"Heartstopper, Call Me By Your Name","Dating while Famous
Sports Romance",Swim instructor Yeonsu’s been given his hardest challenge yet: teaching A-list actor Juhwan Cha how to swim. What happens when the actor proposes something entirely unexpected?,COMPLETED,35,DRAMA SERIES,ROM-COM,ADULTS 18-34,MANTA/RIDI
1f8636e6-9db5-406a-94a8-a58c8fc0894b,,The Many Seasons of Food,,,1000000,,,,[],ROM-COM,Nandol,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,"Summer Yang, Green Dew","Funny Farm, We Bought a Zoo",The delicious joys of living in the countryside,"Tired of the hustle and bustle of city life, Minyeong decides to move back home — to the middle of nowhere. With delicious food, romance, and a bottle of good whiskey, she soon starts to rediscover the joys of living a simple life.",COMPLETED,18,DRAMA SERIES,HEART-,ADULTS 18-34,MANTA/RIDI
268df7f3-16bb-4431-b3ff-178a4cdf8f6d,,The Fallen Duke & the Knight Who Hated Him,,,1000000,,,,[],LGBTQ+,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Poisson,"The King and I, Call Me By Your Name",Sleeping with the enemy... literally,"After Duke Louison is given a second chance at life, he sets out to save the people he had so terribly failed by surrendering himself to the enemy. Yet little does he know that crossing paths with an enemy knight — the noble-hating Carlton — would become so... intimate. Things are about to get messy!",ONGOING,30,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
29368d41-0d17-45b7-a066-f94fa5957ec6,,"Goodbye, Dieting!",,,1000000,,,,[],DRAMEDY,Nawoon Im,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,"I Seul Park (Cheedo), Kimgae",Dietland,A first-person documentary about dieting and body image,"Loving yourself is never easy.
There are countless ways to diet. So why are there no ways to quit? An intimate, cheerful tale of growth about a woman who has long struggled with body image issues and eating disorders.",COMPLETED,12,COMEDY SERIES,HEART-,ADULTS 18-34,MANTA/RIDI
2a63a701-ce2c-44f4-a6ae-94b5c14f3fb7,,My Miraculous Bookstore,,,1000000,,,,[],YA DRAMA,Geun Hah,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Youjung Ahn & Sammy Bang,Degrassi,A sweet coming-of-age story,"There is wonder to be found in books.
After returning home from a horrible first day at a new school, Julie is distraught to find that her mother's given away her favorite childhood book. Determined to get her comfort object back, she seeks out a used bookstore where she not only finds her book... but also a new world of possibilities!",COMPLETED,15,DRAMA SERIES,HEART-,TEENS 12-18,MANTA/RIDI
2aa8b6ca-5bf4-4255-8412-dea60f0cc8f1,,If I Were You,,,1000000,,,,[],DRAMA,Ji yoon,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Winter,"Pachinko, Passing",This SLIDING DOORS drama could easily be adapted to focus on contemporary American girls of different economic classes swapping lives,"A maid swaps lives with a lady...
Set in the Japanese colonial period, a young girl is gifted a maidservant who looks just like her on her 8th birthday. The fate of the two children entwines as they each carve out their own destiny, surpassing obstacles such as status and gender, education and culture, and ethnicity and race.",COMPLETED,51,DRAMA SERIES,DRAMATIC,ADULTS 18-34,MANTA/RIDI
2b7677a3-1c78-4ec0-9913-006c10e0f158,,Whispers Through the Willows,,,5000000,,,,[],SCI-FI,Sue,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 11:00:09.863824+00,Moscareto,Gattaca,A prince falls for a beautiful lie,"Sangyul's been living a lie since birth. Everyone thinks he's the feeble, omega son of Jodong Pharma's President Han, but in reality, he's as normal as can be. So what's he to do when Korea's sole alpha, Prince Reok, proposes an interesting deal? Will he finally get the ordinary life he so desires?",ONGOING,40,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
2c6ee669-fa70-4d88-912c-8f444eb7f9b1,,Opposites Attract,,,1000000,,,,[],LGBTQ+,Oryu,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Oryu,Bros,Can love overcome incompatibility?,"Despite the fact that business major Dojae is far from his type, Euntak falls in love at first sight. Truth be told, the two of them couldn't be any more different. But after a one-night stand with Dojae, Euntak faces a new dilemma...",ONGOING,23,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
2f5be793-d1cf-4802-a8b9-f2415447ab6b,,The Deviless' Impression of a Princess,,,1000000,,,,[],ROMANCE,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Manta Comics,Maleficent,Can a bad girl make good?,"How to catch a knight? Impersonate a princess!
Lilith the Demon Queen longs to meet a knight like the ones she reads about in books. In order to lure one to her castle, she kidnaps a princess and waits. Much to her delight, the knight who shows up is exactly as she pictured him! She decides to disguise herself as the princess to capture his heart...",ONGOING,16,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
3252f857-0089-498e-a3d7-ef520dd4753d,,Love Order,,,1000000,,,,[],ROMANCE,Sesame,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,"Jae keun Shin, Sesame",Julie & Julia,“Food is symbolic of love when words are inadequate”,"He suddenly looks like a snack!
Just dumped, Eva turns to the comfort of food to heal her broken heart. But little does she know that her childhood friend, James, may just be the comfort she needs! Can James help Eva cook up a cure for heartbreak? Or will it be a recipe for disaster?",COMPLETED,17,DRAMA SERIES,SWEET,ADULTS 18-34,MANTA/RIDI
3582aa7f-0783-4aa3-b9e6-8227bf746b4e,,Evangeline's Sword,,,5000000,,,,[],ROMANCE,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,SJ,Rings of Power,Action and adventure elevate this romance fantasy,"How far are you willing to go for love?
Not a day goes by that Eve doesn't wish to reunite with her childhood friend, Mikha. But three years later, when she learns that Mikha has become a cursed sorcerer who leaves only death in his wake, Eve must embark on a journey to save not only the man she loves but also the world as she knows it.",ONGOING,53,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
3decaf26-84f3-48bb-a1e4-1f4ee7c59603,,Observing Elena Evoy,,,10000000,,,,[],ROMANCE,Dorong,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Myeongcho,Bridgerton,YouTube Trailer,"""If you're not my rival, why do I feel this way?""
Blessed with both beauty and brains, it was only natural for Johann to be the top student at the Academy — that is, until Elena Evoy appears. To make things worse, she seems completely unfazed by his charms, shattering his self-esteem. So why can't he stop thinking about her?",COMPLETED,101,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
4373eded-4870-4969-8787-55b0872f853a,,Happiness Starts at Home,,,1000000,,,,[],COMEDY,Bakseonuu,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Koyo Choi & Bakseonuu,"Harlem, Girls",A Gen Z take on four friends living in the city,"Start caring for your living space!
Creating the perfect home doesn't have to cost an arm and a leg. Follow four women with strong personalities as they share with you their tips and tricks on DIY interior decorating. Learn how to look after both your living space and yourself in order to take back control of your life.",COMPLETED,15,COMEDY SERIES,SOAPY,ADULTS 18-34,MANTA/RIDI
4404dd76-9b4a-46e5-a615-13ab186a9931,,Falling for a Dying Princess,,,1000000,,,,[],ROMANCE,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 10:56:19.18887+00,Jeonhoochi,Love and Other Drugs,A dying princess and the knight who loves her,"Princess Kirona has Tetra Fever, a disease that eventually results in death. To save herself, she travels to the East in search of a cure and meets Jade Eclipse, a mercenary with a handsome face and mysterious past. Will Kirona find a way to survive? Or is Jade fated to love a doomed princess?",ONGOING,21,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
4613c32f-b177-4f68-94eb-7d6a3d33c599,,The Duke's Fake Sister,,,1000000,,,,[],ROMANCE,Jyagan,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,"Rose Line, Jyagan",Rebecca,A wild secret-identity romance fantasy.,"To escape her brothel, Grizz Benedict is offered a fake identity as the Virenhague family's daughter. Her new ""brother"" showers her with gifts, and soon he attempts to give himself to her entirely. Despite feeling that this will all end in disaster, Grizz wonders if she ought to just accept it...",ONGOING,22,DRAMA SERIES,EDGY,ADULTS 18-34,MANTA/RIDI
475f7c2d-8c39-4d1f-bbd7-caa40c5f9205,,Stigmata,,,1000000,,,,[],PERIOD,Gwak Jong-pil,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,TP,Avatar: The Last Airbender,"An isekai with a stunning, magical world","He who bears the mark of the true Holy King. 
Servant Sion wants nothing more than a quiet life. Instead, he's betrayed by the one he trusts and tortured by the jealous ""Holy king"" siennas for bearing stigmata, a holy mark, on his back. But rather than dying, Sion's mind is reborn in the body of Siennas on his coronation day 5 years earlier...",ONGOING,31,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
48b0a17b-d753-4862-8086-1d4e8dfe6dcb,,Disobey the Duke if You Dare,,,30000000,,,,[],ROMANCE,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 10:56:02.409251+00,Romance Machine K,Jane Eyre,YouTube Trailer,"You must never see the duke’s face.
After her second husband's death, Lily is forced into a third marriage by her father. Her new husband is rumored to be a monstrous warmonger, but to Lily's surprise, the Duke turns out to be a kind man and husband. There's just one catch... she must never see his face.",ONGOING,68,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
48f63fce-a8f7-4fa2-a194-5d48e0139a40,,A Zero Waste Life,,,1000000,,,,[],COMEDY,Ehreun,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Yoojung Heo & Ehreun,Safe,A comedy about an important issue,"After relying on fast food and alcohol for too long, a health scare pulls our heroine into the world of ""Zero Waste."" But her attempts to improve her own health, as well as the health of the planet, start causing issues with the people around her. Is living a zero waste life really possible?",COMPLETED,15,FEATURE FILM,QUIRKY,ADULTS 18-34,MANTA/RIDI
49635660-21ea-4742-9ce0-052c7bbf673c,,I Raised a Black Dragon,,,10000000,,,,[],ROMANCE,Sottan,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,"Dalseul, Sottan","How to Train Your Dragon, Frozen","An outcast heroine must raise a dragon, changing her fate.","Did you just imprint on me?!
After dying from overwork, Noa ends up possessing the body of Eleanora, the villainess from a novel. Noa simply wants to lead a peaceful life and tries not to interfere with the original story. That is, until a baby dragon that’s meant to imprint on the heroine imprints on her instead...",ONGOING,65,,EXCITING,ADULTS 18-34,MANTA/RIDI
4b56da5a-be0e-45ca-bfbe-ead0adbd6977,,Lies Become You,,,10000000,,,,[],ROMANCE,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Seoru,Pride and Prejudice,YouTube Trailer,"Once an enemy, now a husband?
Femme fatale Veronica is sentenced to death for obsessing over the prince. With her life now in danger, she boards a ship to escape, unaware that it belongs to her archnemesis, the alluring Prince Halid. He agrees to help her, but only on the condition that she pretends to be his wife!",ONGOING,58,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
5098fba4-fa59-4e76-b267-004d1e32e349,,Arpeggio on the Surface of the Sea,,,1000000,,,,[],LGBTQ+,Wabec,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 10:55:36.71934+00,Wabec,"Heartstopper, Love, Victor","College Romance
Light and romantic","After developing stage fright, pianist Suyeon Cha seeks comfort in the arms of strangers. One such stranger is Haesu Shin, whom he becomes partners with for a group project. Haesu is sweet, cheerful, and makes no secret of his feelings for Suyeon, which Suyeon returns, but is also overwhelmed by...",ONGOING,23,DRAMA SERIES,SLICE OF LIFE,ADULTS 18-34,MANTA/RIDI
50d0f55d-6c88-4de2-b35b-964f4ae550a5,,4 Week Lovers,,,20000000,,,,[],LGBTQ+,Maroron,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Maroron,"Heartstopper, To All the Boys I’ve Loved Before, Wanna fake-date for 4 weeks?, Dojun's life at college is off to a perfect start! Until he meets his roommate, Jaehee, a high school friend whom he may have ghosted. Jaehee claims he's over their unresolved past, but after an accident resulting in a fractured wrist, he makes Dojun a proposition...",One of the top BL titles across all of Southeast Asia (on the Comico platform),"COMPS
Heartstopper, To All the Boys I’ve Loved Before",ONGOING,66,DRAMA SERIES,ROM-COM,ADULTS 18-34,MANTA/RIDI
5242f43c-58a3-4360-8c4b-f883e3bb3713,,"Stand Up, Now!",,,1000000,,,,[],NONFICTION,Writer 1,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,"JY Choi, Garden",Punchline,First-person narrative about the world of stand-up,"Welcome to the world of stand-up!
What's the anatomy of a joke? Should you cross the line between funny and offensive? How do top comedians hone their craft, and how did stand-up start in the first place? Dive into the world of humor with your first ever webtoon guide to stand-up comedy!",COMPLETED,14,DOC SERIES,FUN,ADULTS 18-34,MANTA/RIDI
53e0a039-48e5-4a0b-b02c-e406fccb8c2d,,Shall We Pole Dance?,,,1000000,,,,[],COMEDY,Nandol,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Pole Medallionnie & Mann,Fleabag,A quirky story that’s sweet and saucy,"I feel better when I'm on the pole!
Despite the taboo surrounding it, pole dancing is one of the most vigorous physical exercises out there. Though initially self-conscious about her new hobby, our protagonist learns to love her own body and herself through the art of pole dancing. So, then... Shall we dance?",COMPLETED,12,COMEDY SERIES,QUIRKY,ADULTS 18-34,MANTA/RIDI
58108da7-6e9a-4d30-ac73-686b0507e0b6,,Winter Wolf,,,5000000,,,,[],ROMANCE,soonmu,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,"RubyChe, cheong yong",Two Night Stand,Is it safe to fall in love with a stranger?,"After losing her family to the revolt, noblewoman Lysithea hires Taron, a strapping young broker, to help her flee the kingdom. But when a heavy snowstorm strands the bickering pair in an eerie abandoned mansion, Lysithea has no choice but to rely on her new partner. What dangerous romance awaits them?",ONGOING,51,DRAMA SERIES,EPIC,ADULTS 18-34,MANTA/RIDI
58f2b56a-0a94-49ab-bac2-7f00b532f51d,,The Blood Moon,,,1000000,,,,[],ROMANCE,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Manta Comics,The Originals,A fresh take on vampires,"You're the monster that can save me from this hell.
As soon as she comes of age, Linnea is married off to an aristocrat in exchange for a sizeable dowry. She finds solace in Aleksis, her new husband's son. However, terrible secrets surrounding the family come to light as soon as they cross the forbidden line. Will she be able to escape from this hell?",COMPLETED,41,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
5c12ad77-30ae-484a-a86d-bd7b4aa47c20,,"Paljae, Child of Winter",,,5000000,,,,[],PERIOD,Gabaemari,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Gabaemari,The Little Mermaid,A journey that chronicles an epic love,"It's more than just coincidence.
Young Paljae drifts to the isle at world's end to be taken in by Munryeong, a hermit with a mysterious past. But when Paljae begins to waste away in the sun-bathed climate, Munryeong takes his little companion on a journey to the cold north that uncovers their forgotten past encounter.",ONGOING,70,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
5c6dfce0-6c8d-49c1-abff-691a32e67524,,The Dilettante,,,5000000,,,,[],THRILLER,Manta Comics,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Jin Soye,Out of Sight,A spicy romance contrasted with an Elmore Leonard-style crime thriller,"One day, top counterterrorism agent Hana Lee receives news of her twin brother's passing. Unable to accept the death of her only living relative, she sets out to uncover the truth. Along the way, she gets tangled up with the mysterious Eunseong Yoo and the cold-blooded mafia boss, Giulio Parenti.",ONGOING,30,DRAMA SERIES,EXCITING,ADULTS 18-34,MANTA/RIDI
5d3b3fef-b257-49bb-81ae-0cdfceaf9e6a,,Homo Plastikos,,,1000000,,,,[],SCI-FI,BlueJavachip,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Kim Da-li,"The Girl with All the Gifts, Bird Box, Children of Men",An eco-horror where “zombie” Plastikos lust for plastic… but are still deadly to flesh and blood people.,"When Jaehyun notices a bizarre phenomenon, he is rather dismissive of it. That is, until he discovers that his own long-term girlfriend Seoeun is suffering the same affliction. What in the world is going on, and why is everyone so desperate to eat plastic, at the expense of their very lives?",COMPLETED,7,FEATURE FILM,THRILLING,ADULTS 18-34,MANTA/RIDI
5dd7743e-f682-43a6-96d9-91e54c867905,,Devil at the Crossroads,,,1000000,,,,[],LGBTQ+,Nangjun,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Nangjun,"Little Demon, What We Do in the Shadows","A quirky comedy that would be perfect for an animated adult comedy or a live action comedy
Grounded supernatural adventure adds to the fun","An accidental deal with the devil goes awry.
Veterinary student Yoon Ha discovers he has a fear of blood! To solve his problem, he makes a deal with the demon Samael in exchange for his soul, which goes terribly wrong. Now Yoon must help Samael recover his demonic powers... but evil spirits keep showing up, lusting after Yoon's body?!",ONGOING,16,COMEDY SERIES,WILD,ADULTS 18-34,MANTA/RIDI
5ed6432f-f23e-4c2d-a927-c37310e68a4f,,Tori and Samuel,,,1000000,,,,[],KIDS,Bobblejot,,,,e05e353c-60c7-4253-a7da-e0da35f3cf44,2025-07-23 08:56:59.827661+00,2025-07-23 08:56:59.827661+00,Bobblejot,Bluey,Friendship is harder than it looks – but it’s never been cuter!,"A cat, a corgi and lots of fun!
Best friends for life: The story of a sardonic cat and an eager corgi. Follow their adventures as they learn how to live together, care for each other, and welcome new members into their lives!",COMPLETED,228,,FUNNY,KIDS 3-8,MANTA/RIDI
